File	Time	Result	Ackermann	Solver
/4/foobar.txt.3	0m0,025s	unsat	No	Z3
/4/foobar.txt.3	0m0,032s	unsat	Yes	cvc5
/4/foobar.txt.3	0m0,032s	unsat	No	cvc5
/4/foobar.txt.3	0m0,017s	unsat	Yes	mathSAT
/4/foobar.txt.3	0m0,017s	unsat	No	mathSAT

/4/foobar.txt.4	0m0,040s	unsat	Yes	Z3
/4/foobar.txt.4	0m0,031s	unsat	No	Z3
/4/foobar.txt.4	0m0,060s	unsat	Yes	cvc5
/4/foobar.txt.4	0m0,062s	unsat	No	cvc5
/4/foobar.txt.4	0m0,029s	unsat	Yes	mathSAT
/4/foobar.txt.4	0m0,030s	unsat	No	mathSAT

/4/foobar.txt.5	0m0,070s	unsat	Yes	Z3
/4/foobar.txt.5	0m0,039s	unsat	No	Z3
/4/foobar.txt.5	0m0,092s	unsat	Yes	cvc5
/4/foobar.txt.5	0m0,093s	unsat	No	cvc5
/4/foobar.txt.5	0m0,051s	unsat	Yes	mathSAT
/4/foobar.txt.5	0m0,051s	unsat	No	mathSAT

/4/foobar.txt.6	0m0,071s	unsat	Yes	Z3
/4/foobar.txt.6	0m0,061s	unsat	No	Z3
/4/foobar.txt.6	0m0,151s	unsat	Yes	cvc5
/4/foobar.txt.6	0m0,146s	unsat	No	cvc5
/4/foobar.txt.6	0m0,109s	unsat	Yes	mathSAT
/4/foobar.txt.6	0m0,110s	unsat	No	mathSAT

/4/foobar.txt.7	0m0,098s	unsat	Yes	Z3
/4/foobar.txt.7	0m0,086s	unsat	No	Z3
/4/foobar.txt.7	0m0,289s	unsat	Yes	cvc5
/4/foobar.txt.7	0m0,287s	unsat	No	cvc5
/4/foobar.txt.7	0m0,199s	unsat	Yes	mathSAT
/4/foobar.txt.7	0m0,199s	unsat	No	mathSAT

/4/foobar.txt.8	0m1,126s	unsat	Yes	Z3
/4/foobar.txt.8	0m1,110s	unsat	No	Z3
/4/foobar.txt.8	0m0,768s	unsat	Yes	cvc5
/4/foobar.txt.8	0m0,738s	unsat	No	cvc5
/4/foobar.txt.8	0m0,395s	unsat	Yes	mathSAT
/4/foobar.txt.8	0m0,393s	unsat	No	mathSAT

/4/foobar.txt.9	0m0,460s	unsat	Yes	Z3
/4/foobar.txt.9	0m0,290s	unsat	No	Z3
/4/foobar.txt.9	0m2,238s	unsat	Yes	cvc5
/4/foobar.txt.9	0m2,224s	unsat	No	cvc5
/4/foobar.txt.9	0m0,801s	unsat	Yes	mathSAT
/4/foobar.txt.9	0m0,806s	unsat	No	mathSAT

