File | Time | Result | Ackermann

foobar0.txt | 0m0,039s | unsat | Yes
foobar0.txt | 0m0,025s | unsat | No

foobar1.txt | 0m0,026s | unsat | Yes
foobar1.txt | 0m0,028s | unsat | No

foobar2.txt | 0m0,060s | unsat | Yes
foobar2.txt | 0m0,061s | unsat | No

foobar3.txt | 0m0,086s | unsat | Yes
foobar3.txt | 0m0,085s | unsat | No

foobar4.txt | 0m0,189s | unsat | Yes
foobar4.txt | 0m0,186s | unsat | No

foobar5.txt | 0m0,417s | sat | Yes
foobar5.txt | 0m0,416s | sat | No

