File | Time | Result | Ackermann

foobar0.txt | 0m0,027s | unsat | Yes
foobar0.txt | 0m0,025s | unsat | No

foobar1.txt | 0m0,076s | unsat | Yes
foobar1.txt | 0m0,074s | unsat | No

foobar2.txt | 0m0,180s | unsat | Yes
foobar2.txt | 0m0,177s | unsat | No

foobar3.txt | 0m0,357s | unsat | Yes
foobar3.txt | 0m0,361s | unsat | No

foobar4.txt | 0m0,923s | unsat | Yes
foobar4.txt | 0m0,893s | unsat | No

foobar5.txt | 0m1,539s | sat | Yes
foobar5.txt | 0m1,480s | sat | No

