File | Time | Result | Ackermann

foobar0.txt | 0m0,056s | unsat | Yes
foobar0.txt | 0m0,046s | unsat | No

foobar1.txt | 0m0,077s | unsat | Yes
foobar1.txt | 0m0,068s | unsat | No

foobar2.txt | 0m0,131s | unsat | Yes
foobar2.txt | 0m0,123s | unsat | No

foobar3.txt | 0m0,194s | unsat | Yes
foobar3.txt | 0m0,189s | unsat | No

foobar4.txt | 0m0,234s | unsat | Yes
foobar4.txt | 0m0,221s | unsat | No

foobar5.txt | 0m0,817s | sat | Yes
foobar5.txt | 0m0,820s | sat | No

